145,582
145,582
145,582
145,582
145,582
145,582
145,582
146,581
146,578
147,574
147,570
147,564
147,557
147,551
148,543
149,535
151,526
151,517
152,508
152,499
152,489
153,479
153,470
153,460
154,450
153,442
153,432
152,423
153,414
153,406
154,397
154,389
153,380
153,371
153,364
152,355
153,349
152,341
151,334
151,327
151,319
151,312
150,306
151,299
150,293
149,286
149,279
149,273
148,268
148,262
148,256
147,251
147,245
147,240
146,234
145,228
145,223
145,218
144,213
144,209
144,203
144,200
144,195
143,191
143,186
143,182
142,178
142,174
143,165
142,161
142,157
142,153
142,149
142,146
142,142
142,138
142,134
142,131
142,127
142,121
141,117
142,114
142,111
142,104
142,101
142,99
142,95
142,93
142,87
142,84
142,81
143,73
143,71
143,56
144,45
145,13
