148,584
148,584
148,584
148,584
147,585
148,585
148,585
147,585
147,585
147,585
148,584
148,584
148,584
148,584
148,584
147,584
148,583
148,582
148,582
148,581
148,581
148,581
148,581
148,581
148,581
148,581
148,582
148,582
148,582
148,582
147,583
147,583
147,583
147,583
147,583
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
147,582
148,582
148,582
148,582
148,582
148,582
148,582
148,582
148,583
148,583
148,583
148,583
148,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
147,583
148,583
147,583
147,583
148,582
147,581
146,580
145,577
145,574
145,569
145,563
146,557
146,550
147,542
147,534
148,525
148,516
149,507
150,498
150,489
151,479
153,470
153,461
154,452
156,442
157,434
157,425
158,416
159,408
160,399
161,391
162,383
163,374
164,367
164,360
166,351
167,344
168,338
169,331
170,324
171,318
171,311
172,305
173,297
173,292
174,285
175,280
176,274
177,268
177,263
177,251
178,246
178,238
179,231
180,227
180,222
181,217
181,212
181,208
181,203
181,199
181,195
182,190
182,186
182,182
183,174
183,169
183,166
184,163
184,159
183,155
183,152
184,148
184,144
184,141
184,138
184,127
183,124
184,121
184,118
183,106
183,103
183,100
183,95
183,89
183,87
183,74
184,69
186,61
186,59
184,26
184,26
184,26
184,26
184,26
