153,593
153,584
153,575
153,565
153,555
153,545
154,535
154,525
154,515
154,504
156,494
157,485
157,475
158,465
158,456
158,446
158,437
159,428
159,419
159,411
159,402
159,394
160,386
160,378
160,371
161,363
161,356
162,349
162,341
161,335
162,328
161,320
162,314
162,308
162,302
162,296
162,290
162,284
162,279
162,273
162,268
162,263
162,258
161,253
161,248
161,242
161,237
161,232
161,228
161,223
161,219
161,215
161,210
161,206
160,202
160,197
160,193
160,189
161,185
160,182
160,178
160,175
159,170
160,168
160,164
159,160
159,158
159,154
159,151
159,147
158,140
158,138
158,135
157,129
157,123
157,120
156,115
156,111
155,106
155,103
154,101
154,94
153,85
152,74
150,47
